callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
RYR7UA,LEMG,D,RYR,B738,EI-DHN,19:50:00,20:00:18
EWG8XT,LOWW,D,EWG,A320,D-ABFR,19:50:00,20:03:02
TVF24DF,LFPO,A,TRA,B738,F-GZHV,19:55:00,19:35:41
RYR18PP,EGGP,A,RYR,B738,EI-GDE,19:55:00,19:45:03
EZY74BR,EGKK,A,EZY,A319,G-EZAU,19:55:00,19:52:06
RYR2494,LEPA,A,RYR,B738,EI-EBF,19:55:00,19:58:17
VLG130W,LFRN,D,VLG,A319,EC-MGF,19:55:00,20:12:57
WZZ6418,UGKO,D,WZZ,A320,HA-LYK,19:55:00,20:14:06
VLG80SB,LSGG,A,VLG,A320,EC-MXG,20:00:00,19:48:25
IBE1846,LEMD,A,IBE,A321,EC-IJN,20:00:00,19:51:24
VLG35AZ,LFBD,D,VLG,A320,EC-MFK,20:00:00,20:05:17
RYR5SU,LIME,D,RYR,B738,EI-DPT,20:00:00,20:18:06
EWG46T,EDDK,A,EWG,A320,D-ABDP,20:05:00,19:40:20
VLG3003,GCLP,A,VLG,A321,EC-MMH,20:05:00,19:53:12
VLG42WU,GCXO,D,VLG,A20N,EC-MZT,20:05:00,20:06:14
IBK5803,GCLP,D,NAX,B738,EI-FVK,20:05:00,20:10:38
DAH2015,DAAG,D,DAH,B738,7T-VJK,20:05:00,20:11:46
VLG46UC,LICJ,D,VLG,A320,EC-MBD,20:05:00,20:12:39
BAW407,EGLL,D,BAW,A320,G-EUUD,20:05:00,20:13:33
VLG129J,LECO,D,VLG,A320,EC-MFL,20:05:00,20:14:12
SWR191N,LSZH,D,SWR,A320,HB-IJR,20:05:00,20:18:38
LDM86Y,LOWW,A,LDM,A320,OE-LOZ,20:10:00,19:49:44
RYR85DA,LIRF,A,RYR,B738,EI-ENI,20:10:00,19:52:05
EZS63KT,LFSB,A,EZY,A320,HB-JXL,20:10:00,19:53:19
VLG18JC,EKCH,A,VLG,A321,EC-MGZ,20:10:00,20:02:05
RYR6XW,EBBR,D,RYR,B738,EI-FIT,20:10:00,20:11:34
EJU13YF,EDDB,D,EZY,A319,OE-LQN,20:10:00,20:15:36
VLG3MQ,LIRP,D,VLG,A320,EC-MQE,20:10:00,20:23:44
RYR3WE,LKPR,A,RYR,B738,EI-DPW,20:15:00,19:59:15
EZS97QP,LSGG,A,EZY,A320,HB-JXF,20:15:00,20:06:33
EWG9SJ,EDDS,D,EWG,A319,OK-NEN,20:15:00,20:19:58
VLG39MN,LEPA,D,VLG,A320,EC-MEQ,20:15:00,20:33:11
VLG2JC,LFPG,D,VLG,A320,EC-MVD,20:15:00,20:37:44
VLG6340,LIMC,D,VLG,A20N,EC-NCT,20:15:00,20:38:21
VLG22QB,LEZL,A,VLG,A320,EC-KDG,20:20:00,20:00:13
EZY25WL,EGMC,A,EZY,A319,G-EZDL,20:20:00,20:09:40
RYR87MY,LEJR,A,RYR,B738,EI-DPV,20:20:00,20:10:22
VLG8464,LPPT,D,VLG,A320,EC-LQK,20:20:00,20:29:04
VLG45SM,LFPO,D,VLG,A321,EC-MGY,20:20:00,20:29:07
TAP1045,LPPT,D,TAP,A320,CS-TNL,20:20:00,20:31:37
VLG19CT,LEMD,A,VLG,A320,EC-MBY,20:25:00,20:01:58
FIN5TV,EFHK,A,FIN,A321,OH-LZM,20:25:00,20:12:16
VLG22JG,LEZL,D,VLG,A320,EC-MVM,20:25:00,20:30:45
VLG15UT,LFMN,D,VLG,A320,EC-MBT,20:25:00,20:37:30
VLG3701,LEMH,A,VLG,A320,EC-LOC,20:30:00,20:20:41
VLG977G,LIRQ,D,VLG,A319,EC-MIR,20:30:00,20:32:29
EZY84VQ,EGKK,D,EZY,A319,G-EZAU,20:30:00,20:36:42
RYR5PD,EGGP,D,RYR,B738,EI-GDE,20:30:00,20:45:03
VLG35VM,LEIB,D,VLG,A321,EC-MHA,20:30:00,20:45:15
VLG20HL,LEGR,D,VLG,A321,EC-MRF,20:30:00,20:45:58
VLG39EF,LEPA,A,VLG,A320,EC-MBE,20:35:00,20:02:58
BEL5PL,EBBR,A,BEL,A320,OO-TCQ,20:35:00,20:31:25
VLG49GB,LPPR,D,VLG,A320,EC-KHN,20:35:00,20:41:22
VLG1680,LEST,A,VLG,A320,EC-MJB,20:40:00,20:30:16
RYR84JW,EIDW,A,RYR,B738,EI-ENX,20:40:00,20:32:55
VLG82VA,LFPG,A,VLG,A20N,EC-NFH,20:40:00,20:36:29
BAW487,EGLL,D,BAW,A320,G-EUUE,20:40:00,20:52:23
TVF65KN,LFPO,D,TRA,B738,F-GZHV,20:40:00,21:01:43
RYR2495,LEPA,D,RYR,B738,EI-EBF,20:40:00,21:04:53
SWR128A,LSGG,A,SWR,BCS3,HB-JCK,20:45:00,20:16:40
WZZ4NT,LWSK,A,WZZ,A321,HA-LXH,20:45:00,20:28:41
EWG6CK,EDDK,D,EWG,A320,D-ABDP,20:45:00,20:46:32
IBE2045,LEMD,D,IBE,A321,EC-IJN,20:45:00,20:48:00
EZS13QV,LFSB,D,EZY,A320,HB-JXL,20:45:00,20:50:43
WZZ851,EPKT,A,WZZ,A321,HA-LXW,20:50:00,20:37:15
VLG2972,LFRS,D,VLG,A320,EC-MXG,20:50:00,20:51:35
VLG20GK,LEGR,A,VLG,A320,EC-MKO,20:50:00,20:55:10
EZS61DG,LSGG,D,EZY,A320,HB-JXF,20:50:00,21:00:38
RYR2958,LEZL,D,RYR,B738,EI-DPW,20:50:00,21:03:29
WZZ273,EVRA,A,WZZ,A320,HA-LWG,20:55:00,20:35:24
UAE187,OMDB,A,UAE,A388,A6-EUD,20:55:00,20:51:50
EZY21RW,EGMC,D,EZY,A319,G-EZDL,20:55:00,20:57:00
VLG28NN,GCLP,D,VLG,A321,EC-MQB,20:55:00,20:59:08
VLG21EP,LEMG,A,VLG,A20N,EC-NCF,21:00:00,20:31:39
VLG142F,LEBB,A,VLG,A320,EC-MAI,21:00:00,20:39:44
TRA15Q,EHAM,A,TRA,B737,PH-XRD,21:00:00,20:49:18
RYR2SD,LEZL,A,RYR,B738,EI-FTH,21:00:00,20:50:11
RYR76YN,LIRF,D,RYR,B738,EI-ENI,21:00:00,21:08:56
KAL916,RKSI,D,KAL,B789,HL8085,21:00:00,21:24:14
VLG37WC,LEMH,D,VLG,A321,EC-MLD,21:00:00,21:25:37
EZY86RV,EGGW,A,EZY,A320,G-EZUZ,21:05:00,20:37:57
EZY57GU,EGNT,A,EZY,A319,G-EZFV,21:05:00,20:56:57
VLG794D,LEIB,D,VLG,A320,EC-KDG,21:05:00,21:08:11
QTR10SR,OTHH,A,QTR,A359,A7-ALX,21:10:00,20:30:23
VLG9AX,LEAL,A,VLG,A320,EC-KRH,21:10:00,20:56:58
AEA21DA,LEPA,A,AEA,B738,EC-LPR,21:10:00,21:07:59
VLG7404,DAAG,D,VLG,A320,EC-KDX,21:10:00,21:11:24
EJU74UV,LIMC,A,EZY,A319,OE-LKB,21:15:00,20:58:32
WZZ3XF,LROP,A,WZZ,A321,HA-LXE,21:15:00,21:00:10
VLG83TJ,EHAM,A,VLG,A320,EC-MUM,21:15:00,21:01:00
EZY89CV,EGCC,A,EZY,A20N,G-UZHP,21:15:00,21:17:46
RYR34CZ,EGPK,A,RYR,B738,EI-EBS,21:15:00,21:21:39
VLG7332,GMMX,D,VLG,A320,EC-LOC,21:15:00,21:24:32
RYR29CU,EIDW,D,RYR,B738,EI-ENX,21:15:00,21:27:04
DLH03M,EDDM,A,DLH,A321,D-AIDC,21:20:00,21:19:01
LDM78YT,LOWW,D,LDM,A320,OE-LOZ,21:20:00,21:21:49
RYR8141,LEIB,D,RYR,B738,EI-DPV,21:20:00,21:29:59
VLG39VU,LEPA,D,VLG,A320,EC-MBE,21:20:00,21:32:57
WZZ6XR,LBSF,A,WZZ,A321,HA-LXP,21:25:00,21:04:33
SWR173R,LSGG,D,SWR,BCS3,HB-JCK,21:25:00,21:31:55
WZZ2WB,LWSK,D,WZZ,A321,HA-LXH,21:25:00,21:37:23
FIN1652,EFHK,D,FIN,A321,OH-LZM,21:25:00,21:38:33
BEL44N,EBBR,D,BEL,A320,OO-TCQ,21:25:00,21:43:11
VLG1681,LEST,D,VLG,A320,EC-MJB,21:25:00,21:46:21
ANE59ZK,LELN,A,IBE,CRJX,EC-MVZ,21:30:00,21:07:30
RYR77FJ,EGCC,A,RYR,B738,EI-EPC,21:30:00,21:19:53
EZY47PH,EGGD,A,EZY,A319,G-EZAP,21:30:00,21:20:07
VLG21UZ,LEMD,D,VLG,A320,EC-MBY,21:30:00,21:37:42
RYR506L,LIPE,A,RYR,B738,EI-EKH,21:35:00,21:18:22
WZZ890,EVRA,D,WZZ,A320,HA-LWG,21:35:00,21:35:10
VLG8746,LMML,D,VLG,A20N,EC-NDB,21:35:00,21:51:24
RYR9KW,LEZL,D,RYR,B738,EI-FTH,21:35:00,21:54:19
EZY63RK,EGNT,D,EZY,A319,G-EZFV,21:40:00,21:47:53
EZY79AH,EGGW,D,EZY,A320,G-EZUZ,21:40:00,21:55:19
WZZ3VZ,EPKT,D,WZZ,A321,HA-LXW,21:40:00,21:59:53
VLG61UH,LIRF,A,VLG,A320,EC-MVO,21:45:00,21:12:15
VLG14TH,LEBB,D,VLG,A320,EC-MAI,21:45:00,21:45:06
VLG21SE,LEMG,D,VLG,A20N,EC-NDC,21:45:00,21:56:04
TRA43Y,EHAM,D,TRA,B737,PH-XRD,21:45:00,21:56:18
RYR29TK,LPPR,A,RYR,B738,EI-DHP,21:50:00,21:36:47
WZZ679,LRCV,A,WZZ,A320,HA-LWB,21:50:00,21:39:53
RYR31LE,EGPK,D,RYR,B738,EI-EBS,21:50:00,21:53:22
EJU84CE,LIMC,D,EZY,A319,OE-LKB,21:50:00,21:56:11
RYR2PP,UKBB,A,RYR,B738,EI-EMB,21:55:00,21:34:23
VLG35AW,LEIB,D,VLG,A320,EC-MKN,21:55:00,21:55:24
VLG22YW,LEZL,A,VLG,A320,EC-MYC,22:00:00,21:35:06
RYR2UG,LEPA,A,RYR,B738,EI-DHH,22:00:00,21:44:39
AEA6103,LEPA,D,AEA,B738,EC-LPR,22:00:00,22:00:00
EZY64UZ,EGCC,D,EZY,A20N,G-UZHP,22:00:00,22:00:00
WZZ172,LROP,D,WZZ,A321,HA-LXE,22:00:00,22:00:00
