callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
AEA7708,LEMD,D,AEA,A333,EC-MHL,20:30:00,20:44:30
BEL5PL,EBBR,A,BEL,A320,OO-SNG,20:35:00,20:09:27
RYR1JE,EDDK,D,RYR,B738,9H-QAI,20:35:00,20:45:50
VLG82VA,LFPG,A,VLG,A320,EC-MVE,20:40:00,20:23:11
RYR84JW,EIDW,A,RYR,B738,EI-EBD,20:40:00,20:35:29
TVF65KN,LFPO,D,TRA,B738,F-GZHV,20:40:00,20:40:29
VLG8746,LMML,D,VLG,A320,EC-MGE,20:40:00,21:07:06
WZZ4NT,LWSK,A,WZZ,A321,HA-LXH,20:45:00,20:34:07
LDM86Y,LOWW,A,LDM,A320,OE-IBJ,20:45:00,20:51:45
EWG6CK,EDDK,D,EWG,A319,D-AKNN,20:45:00,20:54:59
EZS13QV,LFSB,D,EZY,A319,HB-JYM,20:45:00,20:58:49
WZZ851,EPKT,A,WZZ,A321,HA-LXW,20:50:00,20:43:31
EZS61DG,LSGG,D,EZY,A320,HB-JYA,20:50:00,20:54:56
RYR8141,LEIB,D,RYR,B738,EI-FIJ,20:50:00,20:58:44
UAE187,OMDB,A,UAE,A388,A6-EOO,20:55:00,20:48:52
WZZ273,EVRA,A,WZZ,A320,HA-LYM,20:55:00,20:49:09
VLG28NN,GCLP,D,VLG,A321,EC-MMH,20:55:00,20:55:31
EZY21RW,EGMC,D,EZY,A319,G-EZDL,20:55:00,21:02:55
TRA36F,EHEH,D,TRA,B738,PH-HZW,20:55:00,21:24:40
VLG21EP,LEMG,A,VLG,A20N,EC-NFJ,21:00:00,20:45:42
RYR2SD,LEZL,A,RYR,B738,EI-EMB,21:00:00,21:00:58
VLG142F,LEBB,A,VLG,A20N,EC-NCT,21:00:00,21:02:09
KAL916,RKSI,D,KAL,B789,HL7206,21:00:00,21:03:52
RYR76YN,LIRF,D,RYR,B738,EI-EKK,21:00:00,21:20:48
EZY57GU,EGNT,A,EZY,A319,G-EZBU,21:05:00,20:54:48
TRA15Q,EHAM,A,TRA,B738,PH-HSF,21:05:00,20:57:50
EZY86RV,EGGW,A,EZY,A20N,G-UZHM,21:05:00,21:09:05
QTR10SR,OTHH,A,QTR,A359,A7-ALP,21:10:00,20:57:19
SWR173R,LSGG,D,SWR,BCS3,HB-JCG,21:10:00,21:13:20
EJU74UV,LIMC,A,EZY,A320,OE-IJP,21:15:00,20:42:53
WZZ3XF,LROP,A,WZZ,A321,HA-LXC,21:15:00,20:57:29
RYR34CZ,EGPK,A,RYR,B738,EI-GXJ,21:15:00,20:58:37
VLG83TJ,EHAM,A,VLG,A320,EC-MAN,21:15:00,21:03:16
RYR29CU,EIDW,D,RYR,B738,EI-EBD,21:15:00,21:32:26
VLG7332,GMMX,D,VLG,A20N,EC-NCU,21:15:00,21:45:32
IBE2000,LEMD,A,IBE,A321,EC-JRE,21:20:00,21:17:36
LDM78YT,LOWW,D,LDM,A320,OE-IBJ,21:20:00,21:30:39
VLG15SR,LEAS,A,VLG,A320,EC-LOP,21:25:00,21:19:21
WZZ6XR,LBSF,A,WZZ,A321,HA-LXI,21:25:00,21:28:00
RYR2494,LEPA,A,RYR,B738,EI-DWM,21:25:00,21:29:47
BEL44N,EBBR,D,BEL,A320,OO-SNG,21:25:00,21:34:21
FIN8921,EFHK,D,FIN,A321,OH-LZU,21:25:00,21:42:47
WZZ2WB,LWSK,D,WZZ,A321,HA-LXH,21:25:00,21:43:09
ANE59ZK,LELN,A,IBE,CRJ9,EC-JZT,21:30:00,21:05:10
RYR77FJ,EGCC,A,RYR,B738,EI-DPZ,21:30:00,21:12:30
EZY47PH,EGGD,A,EZY,A319,G-EZBO,21:30:00,21:31:01
VLG21UZ,LEMD,D,VLG,A320,EC-JTQ,21:30:00,21:37:54
RYR506L,LIPE,A,RYR,B738,EI-ESS,21:35:00,21:13:21
WZZ890,EVRA,D,WZZ,A320,HA-LYM,21:35:00,21:37:27
RYR9KW,LEZL,D,RYR,B738,EI-EMB,21:35:00,21:44:38
EZY63RK,EGNT,D,EZY,A319,G-EZBU,21:40:00,21:41:33
WZZ3VZ,EPKT,D,WZZ,A321,HA-LXW,21:40:00,21:49:45
EZY79AH,EGGW,D,EZY,A20N,G-UZHM,21:40:00,21:55:37
AEA7707,LEMD,A,AEA,B738,EC-MKL,21:45:00,21:29:59
VLG61UH,LIRF,A,VLG,A20N,EC-NAY,21:45:00,21:50:36
VLG21SE,LEMG,D,VLG,A20N,EC-NFJ,21:45:00,21:51:02
VLG14TH,LEBB,D,VLG,A20N,EC-NCT,21:45:00,21:59:02
WZZ679,LRCV,A,WZZ,A320,HA-LWP,21:50:00,21:53:41
RYR31LE,EGPK,D,RYR,B738,EI-GXJ,21:50:00,21:53:47
EJU84CE,LIMC,D,EZY,A320,OE-IJP,21:50:00,21:55:30
TRA43Y,EHAM,D,TRA,B738,PH-HSF,21:50:00,21:59:43
WZZ172,LROP,D,WZZ,A321,HA-LXC,21:55:00,21:56:27
RYR2UG,LEPA,A,RYR,B738,EI-FTB,22:00:00,21:33:17
VLG22YW,LEZL,A,VLG,A320,EC-MXP,22:00:00,21:56:08
AEA6103,LEPA,D,AEA,B738,EC-LYR,22:00:00,22:00:00
RYR2495,LEPA,D,RYR,B738,EI-DWM,22:00:00,22:00:00
